"iso3","year","cluster_id","idn","clusterID"
"AFG",1880,"AFG",100,"AFG1880"
"AFG",1881,"AFG",100,"AFG1881"
"AFG",1882,"AFG",100,"AFG1882"
"AFG",1883,"AFG",100,"AFG1883"
"AFG",1884,"AFG",100,"AFG1884"
"AFG",1885,"AFG",100,"AFG1885"
"AFG",1886,"AFG",100,"AFG1886"
"AFG",1887,"AFG",100,"AFG1887"
"AFG",1888,"AFG",100,"AFG1888"
"AFG",1889,"AFG",100,"AFG1889"
"AFG",1890,"AFG",100,"AFG1890"
"AFG",1891,"AFG",100,"AFG1891"
"AFG",1892,"AFG",100,"AFG1892"
"AFG",1893,"AFG",100,"AFG1893"
"AFG",1894,"AFG",100,"AFG1894"
"AFG",1895,"AFG",100,"AFG1895"
"AFG",1896,"AFG",100,"AFG1896"
"AFG",1897,"AFG",100,"AFG1897"
"AFG",1898,"AFG",100,"AFG1898"
"AFG",1899,"AFG",100,"AFG1899"
"AFG",1900,"AFG",100,"AFG1900"
"AFG",1901,"AFG",100,"AFG1901"
"AFG",1902,"AFG",100,"AFG1902"
"AFG",1903,"AFG",100,"AFG1903"
"AFG",1904,"AFG",100,"AFG1904"
"AFG",1905,"AFG",100,"AFG1905"
"AFG",1906,"AFG",100,"AFG1906"
"AFG",1907,"AFG",100,"AFG1907"
"AFG",1908,"AFG",100,"AFG1908"
"AFG",1909,"AFG",100,"AFG1909"
"AFG",1910,"AFG",100,"AFG1910"
"AFG",1911,"AFG",100,"AFG1911"
"AFG",1912,"AFG",100,"AFG1912"
"AFG",1913,"AFG",100,"AFG1913"
"AFG",1914,"AFG",100,"AFG1914"
"AFG",1915,"AFG",100,"AFG1915"
"AFG",1916,"AFG",100,"AFG1916"
"AFG",1917,"AFG",100,"AFG1917"
"AFG",1918,"AFG",100,"AFG1918"
"AFG",1919,"AFG",100,"AFG1919"
"AFG",1920,"AFG",100,"AFG1920"
"AFG",1921,"AFG",100,"AFG1921"
"AFG",1922,"AFG",100,"AFG1922"
"AFG",1923,"AFG",100,"AFG1923"
"AFG",1924,"AFG",100,"AFG1924"
"AFG",1925,"AFG",100,"AFG1925"
"AFG",1926,"AFG",100,"AFG1926"
"AFG",1927,"AFG",100,"AFG1927"
"AFG",1928,"AFG",100,"AFG1928"
"AFG",1929,"AFG",100,"AFG1929"
"AFG",1930,"AFG",100,"AFG1930"
"AFG",1931,"AFG",100,"AFG1931"
"AFG",1932,"AFG",100,"AFG1932"
"AFG",1933,"AFG",100,"AFG1933"
"AFG",1934,"AFG",100,"AFG1934"
"AFG",1935,"AFG",100,"AFG1935"
"AFG",1936,"AFG",100,"AFG1936"
"AFG",1937,"AFG",100,"AFG1937"
"AFG",1938,"AFG",100,"AFG1938"
"AFG",1939,"AFG",100,"AFG1939"
"AFG",1940,"AFG",100,"AFG1940"
"AFG",1941,"AFG",100,"AFG1941"
"AFG",1942,"AFG",100,"AFG1942"
"AFG",1943,"AFG",100,"AFG1943"
"AFG",1944,"AFG",100,"AFG1944"
"AFG",1945,"AFG",100,"AFG1945"
"AFG",1946,"AFG",100,"AFG1946"
"AFG",1947,"AFG",100,"AFG1947"
"AFG",1948,"AFG",100,"AFG1948"
"AFG",1949,"AFG",100,"AFG1949"
"AFG",1950,"AFG",100,"AFG1950"
"AFG",1951,"AFG",100,"AFG1951"
"AFG",1952,"AFG",100,"AFG1952"
"AFG",1953,"AFG",100,"AFG1953"
"AFG",1954,"AFG",100,"AFG1954"
"AFG",1955,"AFG",100,"AFG1955"
"AFG",1956,"AFG",100,"AFG1956"
"AFG",1957,"AFG",100,"AFG1957"
"AFG",1958,"AFG",100,"AFG1958"
"AFG",1959,"AFG",100,"AFG1959"
"AFG",1960,"AFG",100,"AFG1960"
"AFG",1961,"AFG",100,"AFG1961"
"AFG",1962,"AFG",100,"AFG1962"
"AFG",1963,"AFG",100,"AFG1963"
"AFG",1964,"AFG",100,"AFG1964"
"AFG",1965,"AFG",100,"AFG1965"
"AFG",1966,"AFG",100,"AFG1966"
"AFG",1967,"AFG",100,"AFG1967"
"AFG",1968,"AFG",100,"AFG1968"
"AFG",1969,"AFG",100,"AFG1969"
"AFG",1970,"AFG",100,"AFG1970"
"AFG",1971,"AFG",100,"AFG1971"
"AFG",1972,"AFG",100,"AFG1972"
"AFG",1973,"AFG",100,"AFG1973"
"AFG",1974,"AFG",100,"AFG1974"
"AFG",1975,"AFG",100,"AFG1975"
"AFG",1976,"AFG",100,"AFG1976"
"AFG",1977,"AFG",100,"AFG1977"
"AFG",1978,"AFG",100,"AFG1978"
"AFG",1979,"AFG",100,"AFG1979"
"AFG",1980,"AFG",100,"AFG1980"
"AFG",1981,"AFG",100,"AFG1981"
"AFG",1982,"AFG",100,"AFG1982"
"AFG",1983,"AFG",100,"AFG1983"
"AFG",1984,"AFG",100,"AFG1984"
"AFG",1985,"AFG",100,"AFG1985"
"AFG",1986,"AFG",100,"AFG1986"
"AFG",1987,"AFG",100,"AFG1987"
"AFG",1988,"AFG",100,"AFG1988"
"AFG",1989,"AFG",100,"AFG1989"
"AFG",1990,"AFG",100,"AFG1990"
"AFG",1991,"AFG",100,"AFG1991"
"AFG",1992,"AFG",100,"AFG1992"
"AFG",1993,"AFG",100,"AFG1993"
"AFG",1994,"AFG",100,"AFG1994"
"AFG",1995,"AFG",100,"AFG1995"
"AFG",1996,"AFG",100,"AFG1996"
"AFG",1997,"AFG",100,"AFG1997"
"AFG",1998,"AFG",100,"AFG1998"
"AFG",1999,"AFG",100,"AFG1999"
"AFG",2000,"AFG",100,"AFG2000"
"AFG",2001,"AFG",100,"AFG2001"
"AFG",2002,"AFG",100,"AFG2002"
"AFG",2003,"AFG",100,"AFG2003"
"AFG",2004,"AFG",100,"AFG2004"
"AFG",2005,"AFG",100,"AFG2005"
"AFG",2006,"AFG",100,"AFG2006"
"AFG",2007,"AFG",100,"AFG2007"
"AFG",2008,"AFG",100,"AFG2008"
"AFG",2009,"AFG",100,"AFG2009"
"AFG",2010,"AFG",100,"AFG2010"
"AGO",1880,"AGO",200,"AGO1880"
"AGO",1881,"AGO",200,"AGO1881"
"AGO",1882,"AGO",200,"AGO1882"
"AGO",1883,"AGO",200,"AGO1883"
"AGO",1884,"AGO",200,"AGO1884"
"AGO",1885,"AGO",200,"AGO1885"
"AGO",1886,"AGO",200,"AGO1886"
"AGO",1887,"AGO",200,"AGO1887"
"AGO",1888,"AGO",200,"AGO1888"
"AGO",1889,"AGO",200,"AGO1889"
"AGO",1890,"AGO",200,"AGO1890"
"AGO",1891,"AGO",200,"AGO1891"
"AGO",1892,"AGO",200,"AGO1892"
"AGO",1893,"AGO",200,"AGO1893"
"AGO",1894,"AGO",200,"AGO1894"
"AGO",1895,"AGO",200,"AGO1895"
"AGO",1896,"AGO",200,"AGO1896"
"AGO",1897,"AGO",200,"AGO1897"
"AGO",1898,"AGO",200,"AGO1898"
"AGO",1899,"AGO",200,"AGO1899"
"AGO",1900,"AGO",200,"AGO1900"
"AGO",1901,"AGO",200,"AGO1901"
"AGO",1902,"AGO",200,"AGO1902"
"AGO",1903,"AGO",200,"AGO1903"
"AGO",1904,"AGO",200,"AGO1904"
"AGO",1905,"AGO",200,"AGO1905"
"AGO",1906,"AGO",200,"AGO1906"
"AGO",1907,"AGO",200,"AGO1907"
"AGO",1908,"AGO",200,"AGO1908"
"AGO",1909,"AGO",200,"AGO1909"
"AGO",1910,"AGO",200,"AGO1910"
"AGO",1911,"AGO",200,"AGO1911"
"AGO",1912,"AGO",200,"AGO1912"
"AGO",1913,"AGO",200,"AGO1913"
"AGO",1914,"AGO",200,"AGO1914"
"AGO",1915,"AGO",200,"AGO1915"
"AGO",1916,"AGO",200,"AGO1916"
"AGO",1917,"AGO",200,"AGO1917"
"AGO",1918,"AGO",200,"AGO1918"
"AGO",1919,"AGO",200,"AGO1919"
"AGO",1920,"AGO",200,"AGO1920"
"AGO",1921,"AGO",200,"AGO1921"
"AGO",1922,"AGO",200,"AGO1922"
"AGO",1923,"AGO",200,"AGO1923"
"AGO",1924,"AGO",200,"AGO1924"
"AGO",1925,"AGO",200,"AGO1925"
"AGO",1926,"AGO",200,"AGO1926"
"AGO",1927,"AGO",200,"AGO1927"
"AGO",1928,"AGO",200,"AGO1928"
"AGO",1929,"AGO",200,"AGO1929"
"AGO",1930,"AGO",200,"AGO1930"
"AGO",1931,"AGO",200,"AGO1931"
"AGO",1932,"AGO",200,"AGO1932"
"AGO",1933,"AGO",200,"AGO1933"
"AGO",1934,"AGO",200,"AGO1934"
"AGO",1935,"AGO",200,"AGO1935"
"AGO",1936,"AGO",200,"AGO1936"
"AGO",1937,"AGO",200,"AGO1937"
"AGO",1938,"AGO",200,"AGO1938"
"AGO",1939,"AGO",200,"AGO1939"
"AGO",1940,"AGO",200,"AGO1940"
"AGO",1941,"AGO",200,"AGO1941"
"AGO",1942,"AGO",200,"AGO1942"
"AGO",1943,"AGO",200,"AGO1943"
"AGO",1944,"AGO",200,"AGO1944"
"AGO",1945,"AGO",200,"AGO1945"
"AGO",1946,"AGO",200,"AGO1946"
"AGO",1947,"AGO",200,"AGO1947"
"AGO",1948,"AGO",200,"AGO1948"
"AGO",1949,"AGO",200,"AGO1949"
"AGO",1950,"AGO",200,"AGO1950"
"AGO",1951,"AGO",200,"AGO1951"
"AGO",1952,"AGO",200,"AGO1952"
"AGO",1953,"AGO",200,"AGO1953"
"AGO",1954,"AGO",200,"AGO1954"
"AGO",1955,"AGO",200,"AGO1955"
"AGO",1956,"AGO",200,"AGO1956"
"AGO",1957,"AGO",200,"AGO1957"
"AGO",1958,"AGO",200,"AGO1958"
"AGO",1959,"AGO",200,"AGO1959"
"AGO",1960,"AGO",200,"AGO1960"
"AGO",1961,"AGO",200,"AGO1961"
"AGO",1962,"AGO",200,"AGO1962"
"AGO",1963,"AGO",200,"AGO1963"
"AGO",1964,"AGO",200,"AGO1964"
"AGO",1965,"AGO",200,"AGO1965"
"AGO",1966,"AGO",200,"AGO1966"
"AGO",1967,"AGO",200,"AGO1967"
"AGO",1968,"AGO",200,"AGO1968"
"AGO",1969,"AGO",200,"AGO1969"
"AGO",1970,"AGO",200,"AGO1970"
"AGO",1971,"AGO",200,"AGO1971"
"AGO",1972,"AGO",200,"AGO1972"
"AGO",1973,"AGO",200,"AGO1973"
"AGO",1974,"AGO",200,"AGO1974"
"AGO",1975,"AGO",200,"AGO1975"
"AGO",1976,"AGO",200,"AGO1976"
"AGO",1977,"AGO",200,"AGO1977"
"AGO",1978,"AGO",200,"AGO1978"
"AGO",1979,"AGO",200,"AGO1979"
"AGO",1980,"AGO",200,"AGO1980"
"AGO",1981,"AGO",200,"AGO1981"
"AGO",1982,"AGO",200,"AGO1982"
"AGO",1983,"AGO",200,"AGO1983"
"AGO",1984,"AGO",200,"AGO1984"
"AGO",1985,"AGO",200,"AGO1985"
"AGO",1986,"AGO",200,"AGO1986"
"AGO",1987,"AGO",200,"AGO1987"
"AGO",1988,"AGO",200,"AGO1988"
"AGO",1989,"AGO",200,"AGO1989"
"AGO",1990,"AGO",200,"AGO1990"
"AGO",1991,"AGO",200,"AGO1991"
"AGO",1992,"AGO",200,"AGO1992"
"AGO",1993,"AGO",200,"AGO1993"
"AGO",1994,"AGO",200,"AGO1994"
"AGO",1995,"AGO",200,"AGO1995"
"AGO",1996,"AGO",200,"AGO1996"
"AGO",1997,"AGO",200,"AGO1997"
"AGO",1998,"AGO",200,"AGO1998"
"AGO",1999,"AGO",200,"AGO1999"
"AGO",2000,"AGO",200,"AGO2000"
"AGO",2001,"AGO",200,"AGO2001"
"AGO",2002,"AGO",200,"AGO2002"
"AGO",2003,"AGO",200,"AGO2003"
"AGO",2004,"AGO",200,"AGO2004"
"AGO",2005,"AGO",200,"AGO2005"
"AGO",2006,"AGO",200,"AGO2006"
"AGO",2007,"AGO",200,"AGO2007"
"AGO",2008,"AGO",200,"AGO2008"
"AGO",2009,"AGO",200,"AGO2009"
"AGO",2010,"AGO",200,"AGO2010"
"ALB",1880,"ALB",300,"ALB1880"
"ALB",1881,"ALB",300,"ALB1881"
"ALB",1882,"ALB",300,"ALB1882"
"ALB",1883,"ALB",300,"ALB1883"
"ALB",1884,"ALB",300,"ALB1884"
"ALB",1885,"ALB",300,"ALB1885"
"ALB",1886,"ALB",300,"ALB1886"
"ALB",1887,"ALB",300,"ALB1887"
"ALB",1888,"ALB",300,"ALB1888"
"ALB",1889,"ALB",300,"ALB1889"
"ALB",1890,"ALB",300,"ALB1890"
"ALB",1891,"ALB",300,"ALB1891"
"ALB",1892,"ALB",300,"ALB1892"
"ALB",1893,"ALB",300,"ALB1893"
"ALB",1894,"ALB",300,"ALB1894"
"ALB",1895,"ALB",300,"ALB1895"
"ALB",1896,"ALB",300,"ALB1896"
"ALB",1897,"ALB",300,"ALB1897"
"ALB",1898,"ALB",300,"ALB1898"
"ALB",1899,"ALB",300,"ALB1899"
"ALB",1900,"ALB",300,"ALB1900"
"ALB",1901,"ALB",300,"ALB1901"
"ALB",1902,"ALB",300,"ALB1902"
"ALB",1903,"ALB",300,"ALB1903"
"ALB",1904,"ALB",300,"ALB1904"
"ALB",1905,"ALB",300,"ALB1905"
"ALB",1906,"ALB",300,"ALB1906"
"ALB",1907,"ALB",300,"ALB1907"
"ALB",1908,"ALB",300,"ALB1908"
"ALB",1909,"ALB",300,"ALB1909"
"ALB",1910,"ALB",300,"ALB1910"
"ALB",1911,"ALB",300,"ALB1911"
"ALB",1912,"ALB",300,"ALB1912"
"ALB",1913,"ALB",300,"ALB1913"
"ALB",1914,"ALB",300,"ALB1914"
"ALB",1915,"ALB",300,"ALB1915"
"ALB",1916,"ALB",300,"ALB1916"
"ALB",1917,"ALB",300,"ALB1917"
"ALB",1918,"ALB",300,"ALB1918"
"ALB",1919,"ALB",300,"ALB1919"
"ALB",1920,"ALB",300,"ALB1920"
"ALB",1921,"ALB",300,"ALB1921"
"ALB",1922,"ALB",300,"ALB1922"
"ALB",1923,"ALB",300,"ALB1923"
"ALB",1924,"ALB",300,"ALB1924"
"ALB",1925,"ALB",300,"ALB1925"
"ALB",1926,"ALB",300,"ALB1926"
"ALB",1927,"ALB",300,"ALB1927"
"ALB",1928,"ALB",300,"ALB1928"
"ALB",1929,"ALB",300,"ALB1929"
"ALB",1930,"ALB",300,"ALB1930"
"ALB",1931,"ALB",300,"ALB1931"
"ALB",1932,"ALB",300,"ALB1932"
"ALB",1933,"ALB",300,"ALB1933"
"ALB",1934,"ALB",300,"ALB1934"
"ALB",1935,"ALB",300,"ALB1935"
"ALB",1936,"ALB",300,"ALB1936"
"ALB",1937,"ALB",300,"ALB1937"
"ALB",1938,"ALB",300,"ALB1938"
"ALB",1939,"ALB",300,"ALB1939"
"ALB",1940,"ALB",300,"ALB1940"
"ALB",1941,"ALB",300,"ALB1941"
"ALB",1942,"ALB",300,"ALB1942"
"ALB",1943,"ALB",300,"ALB1943"
"ALB",1944,"ALB",300,"ALB1944"
"ALB",1945,"ALB",300,"ALB1945"
"ALB",1946,"ALB",300,"ALB1946"
"ALB",1947,"ALB",300,"ALB1947"
"ALB",1948,"ALB",300,"ALB1948"
"ALB",1949,"ALB",300,"ALB1949"
"ALB",1950,"ALB",300,"ALB1950"
"ALB",1951,"ALB",300,"ALB1951"
"ALB",1952,"ALB",300,"ALB1952"
"ALB",1953,"ALB",300,"ALB1953"
"ALB",1954,"ALB",300,"ALB1954"
"ALB",1955,"ALB",300,"ALB1955"
"ALB",1956,"ALB",300,"ALB1956"
"ALB",1957,"ALB",300,"ALB1957"
"ALB",1958,"ALB",300,"ALB1958"
"ALB",1959,"ALB",300,"ALB1959"
"ALB",1960,"ALB",300,"ALB1960"
"ALB",1961,"ALB",300,"ALB1961"
"ALB",1962,"ALB",300,"ALB1962"
"ALB",1963,"ALB",300,"ALB1963"
"ALB",1964,"ALB",300,"ALB1964"
"ALB",1965,"ALB",300,"ALB1965"
"ALB",1966,"ALB",300,"ALB1966"
"ALB",1967,"ALB",300,"ALB1967"
"ALB",1968,"ALB",300,"ALB1968"
"ALB",1969,"ALB",300,"ALB1969"
"ALB",1970,"ALB",300,"ALB1970"
"ALB",1971,"ALB",300,"ALB1971"
"ALB",1972,"ALB",300,"ALB1972"
"ALB",1973,"ALB",300,"ALB1973"
"ALB",1974,"ALB",300,"ALB1974"
"ALB",1975,"ALB",300,"ALB1975"
"ALB",1976,"ALB",300,"ALB1976"
"ALB",1977,"ALB",300,"ALB1977"
"ALB",1978,"ALB",300,"ALB1978"
"ALB",1979,"ALB",300,"ALB1979"
"ALB",1980,"ALB",300,"ALB1980"
"ALB",1981,"ALB",300,"ALB1981"
"ALB",1982,"ALB",300,"ALB1982"
"ALB",1983,"ALB",300,"ALB1983"
"ALB",1984,"ALB",300,"ALB1984"
"ALB",1985,"ALB",300,"ALB1985"
"ALB",1986,"ALB",300,"ALB1986"
"ALB",1987,"ALB",300,"ALB1987"
"ALB",1988,"ALB",300,"ALB1988"
"ALB",1989,"ALB",300,"ALB1989"
"ALB",1990,"ALB",300,"ALB1990"
"ALB",1991,"ALB",300,"ALB1991"
"ALB",1992,"ALB",300,"ALB1992"
"ALB",1993,"ALB",300,"ALB1993"
"ALB",1994,"ALB",300,"ALB1994"
"ALB",1995,"ALB",300,"ALB1995"
"ALB",1996,"ALB",300,"ALB1996"
"ALB",1997,"ALB",300,"ALB1997"
"ALB",1998,"ALB",300,"ALB1998"
"ALB",1999,"ALB",300,"ALB1999"
"ALB",2000,"ALB",300,"ALB2000"
"ALB",2001,"ALB",300,"ALB2001"
"ALB",2002,"ALB",300,"ALB2002"
"ALB",2003,"ALB",300,"ALB2003"
"ALB",2004,"ALB",300,"ALB2004"
"ALB",2005,"ALB",300,"ALB2005"
"ALB",2006,"ALB",300,"ALB2006"
"ALB",2007,"ALB",300,"ALB2007"
"ALB",2008,"ALB",300,"ALB2008"
"ALB",2009,"ALB",300,"ALB2009"
"ALB",2010,"ALB",300,"ALB2010"
"ARE",1880,"ARE",400,"ARE1880"
"ARE",1881,"ARE",400,"ARE1881"
"ARE",1882,"ARE",400,"ARE1882"
"ARE",1883,"ARE",400,"ARE1883"
"ARE",1884,"ARE",400,"ARE1884"
"ARE",1885,"ARE",400,"ARE1885"
"ARE",1886,"ARE",400,"ARE1886"
"ARE",1887,"ARE",400,"ARE1887"
"ARE",1888,"ARE",400,"ARE1888"
"ARE",1889,"ARE",400,"ARE1889"
"ARE",1890,"ARE",400,"ARE1890"
"ARE",1891,"ARE",400,"ARE1891"
"ARE",1892,"ARE",400,"ARE1892"
"ARE",1893,"ARE",400,"ARE1893"
"ARE",1894,"ARE",400,"ARE1894"
"ARE",1895,"ARE",400,"ARE1895"
"ARE",1896,"ARE",400,"ARE1896"
"ARE",1897,"ARE",400,"ARE1897"
"ARE",1898,"ARE",400,"ARE1898"
"ARE",1899,"ARE",400,"ARE1899"
"ARE",1900,"ARE",400,"ARE1900"
"ARE",1901,"ARE",400,"ARE1901"
"ARE",1902,"ARE",400,"ARE1902"
"ARE",1903,"ARE",400,"ARE1903"
"ARE",1904,"ARE",400,"ARE1904"
"ARE",1905,"ARE",400,"ARE1905"
"ARE",1906,"ARE",400,"ARE1906"
"ARE",1907,"ARE",400,"ARE1907"
"ARE",1908,"ARE",400,"ARE1908"
"ARE",1909,"ARE",400,"ARE1909"
"ARE",1910,"ARE",400,"ARE1910"
"ARE",1911,"ARE",400,"ARE1911"
"ARE",1912,"ARE",400,"ARE1912"
"ARE",1913,"ARE",400,"ARE1913"
"ARE",1914,"ARE",400,"ARE1914"
"ARE",1915,"ARE",400,"ARE1915"
"ARE",1916,"ARE",400,"ARE1916"
"ARE",1917,"ARE",400,"ARE1917"
"ARE",1918,"ARE",400,"ARE1918"
"ARE",1919,"ARE",400,"ARE1919"
"ARE",1920,"ARE",400,"ARE1920"
"ARE",1921,"ARE",400,"ARE1921"
"ARE",1922,"ARE",400,"ARE1922"
"ARE",1923,"ARE",400,"ARE1923"
"ARE",1924,"ARE",400,"ARE1924"
"ARE",1925,"ARE",400,"ARE1925"
"ARE",1926,"ARE",400,"ARE1926"
"ARE",1927,"ARE",400,"ARE1927"
"ARE",1928,"ARE",400,"ARE1928"
"ARE",1929,"ARE",400,"ARE1929"
"ARE",1930,"ARE",400,"ARE1930"
"ARE",1931,"ARE",400,"ARE1931"
"ARE",1932,"ARE",400,"ARE1932"
"ARE",1933,"ARE",400,"ARE1933"
"ARE",1934,"ARE",400,"ARE1934"
"ARE",1935,"ARE",400,"ARE1935"
"ARE",1936,"ARE",400,"ARE1936"
"ARE",1937,"ARE",400,"ARE1937"
"ARE",1938,"ARE",400,"ARE1938"
"ARE",1939,"ARE",400,"ARE1939"
"ARE",1940,"ARE",400,"ARE1940"
"ARE",1941,"ARE",400,"ARE1941"
"ARE",1942,"ARE",400,"ARE1942"
"ARE",1943,"ARE",400,"ARE1943"
"ARE",1944,"ARE",400,"ARE1944"
"ARE",1945,"ARE",400,"ARE1945"
"ARE",1946,"ARE",400,"ARE1946"
"ARE",1947,"ARE",400,"ARE1947"
"ARE",1948,"ARE",400,"ARE1948"
"ARE",1949,"ARE",400,"ARE1949"
"ARE",1950,"ARE",400,"ARE1950"
"ARE",1951,"ARE",400,"ARE1951"
"ARE",1952,"ARE",400,"ARE1952"
"ARE",1953,"ARE",400,"ARE1953"
"ARE",1954,"ARE",400,"ARE1954"
"ARE",1955,"ARE",400,"ARE1955"
"ARE",1956,"ARE",400,"ARE1956"
"ARE",1957,"ARE",400,"ARE1957"
"ARE",1958,"ARE",400,"ARE1958"
"ARE",1959,"ARE",400,"ARE1959"
"ARE",1960,"ARE",400,"ARE1960"
"ARE",1961,"ARE",400,"ARE1961"
"ARE",1962,"ARE",400,"ARE1962"
"ARE",1963,"ARE",400,"ARE1963"
"ARE",1964,"ARE",400,"ARE1964"
"ARE",1965,"ARE",400,"ARE1965"
"ARE",1966,"ARE",400,"ARE1966"
"ARE",1967,"ARE",400,"ARE1967"
"ARE",1968,"ARE",400,"ARE1968"
"ARE",1969,"ARE",400,"ARE1969"
"ARE",1970,"ARE",400,"ARE1970"
"ARE",1971,"ARE",400,"ARE1971"
"ARE",1972,"ARE",400,"ARE1972"
"ARE",1973,"ARE",400,"ARE1973"
"ARE",1974,"ARE",400,"ARE1974"
"ARE",1975,"ARE",400,"ARE1975"
"ARE",1976,"ARE",400,"ARE1976"
"ARE",1977,"ARE",400,"ARE1977"
"ARE",1978,"ARE",400,"ARE1978"
"ARE",1979,"ARE",400,"ARE1979"
"ARE",1980,"ARE",400,"ARE1980"
"ARE",1981,"ARE",400,"ARE1981"
"ARE",1982,"ARE",400,"ARE1982"
"ARE",1983,"ARE",400,"ARE1983"
"ARE",1984,"ARE",400,"ARE1984"
"ARE",1985,"ARE",400,"ARE1985"
"ARE",1986,"ARE",400,"ARE1986"
"ARE",1987,"ARE",400,"ARE1987"
"ARE",1988,"ARE",400,"ARE1988"
"ARE",1989,"ARE",400,"ARE1989"
"ARE",1990,"ARE",400,"ARE1990"
"ARE",1991,"ARE",400,"ARE1991"
"ARE",1992,"ARE",400,"ARE1992"
"ARE",1993,"ARE",400,"ARE1993"
"ARE",1994,"ARE",400,"ARE1994"
"ARE",1995,"ARE",400,"ARE1995"
"ARE",1996,"ARE",400,"ARE1996"
"ARE",1997,"ARE",400,"ARE1997"
"ARE",1998,"ARE",400,"ARE1998"
"ARE",1999,"ARE",400,"ARE1999"
"ARE",2000,"ARE",400,"ARE2000"
"ARE",2001,"ARE",400,"ARE2001"
"ARE",2002,"ARE",400,"ARE2002"
"ARE",2003,"ARE",400,"ARE2003"
"ARE",2004,"ARE",400,"ARE2004"
"ARE",2005,"ARE",400,"ARE2005"
"ARE",2006,"ARE",400,"ARE2006"
"ARE",2007,"ARE",400,"ARE2007"
"ARE",2008,"ARE",400,"ARE2008"
"ARE",2009,"ARE",400,"ARE2009"
"ARE",2010,"ARE",400,"ARE2010"
"ARG",1880,"ARG",500,"ARG1880"
"ARG",1881,"ARG",500,"ARG1881"
"ARG",1882,"ARG",500,"ARG1882"
"ARG",1883,"ARG",500,"ARG1883"
"ARG",1884,"ARG",500,"ARG1884"
"ARG",1885,"ARG",500,"ARG1885"
"ARG",1886,"ARG",500,"ARG1886"
"ARG",1887,"ARG",500,"ARG1887"
"ARG",1888,"ARG",500,"ARG1888"
"ARG",1889,"ARG",500,"ARG1889"
"ARG",1890,"ARG",500,"ARG1890"
"ARG",1891,"ARG",500,"ARG1891"
"ARG",1892,"ARG",500,"ARG1892"
"ARG",1893,"ARG",500,"ARG1893"
"ARG",1894,"ARG",500,"ARG1894"
"ARG",1895,"ARG",500,"ARG1895"
"ARG",1896,"ARG",500,"ARG1896"
"ARG",1897,"ARG",500,"ARG1897"
"ARG",1898,"ARG",500,"ARG1898"
"ARG",1899,"ARG",500,"ARG1899"
"ARG",1900,"ARG",500,"ARG1900"
"ARG",1901,"ARG",500,"ARG1901"
"ARG",1902,"ARG",500,"ARG1902"
"ARG",1903,"ARG",500,"ARG1903"
"ARG",1904,"ARG",500,"ARG1904"
"ARG",1905,"ARG",500,"ARG1905"
"ARG",1906,"ARG",500,"ARG1906"
"ARG",1907,"ARG",500,"ARG1907"
"ARG",1908,"ARG",500,"ARG1908"
"ARG",1909,"ARG",500,"ARG1909"
"ARG",1910,"ARG",500,"ARG1910"
"ARG",1911,"ARG",500,"ARG1911"
"ARG",1912,"ARG",500,"ARG1912"
"ARG",1913,"ARG",500,"ARG1913"
"ARG",1914,"ARG",500,"ARG1914"
"ARG",1915,"ARG",500,"ARG1915"
"ARG",1916,"ARG",500,"ARG1916"
"ARG",1917,"ARG",500,"ARG1917"
"ARG",1918,"ARG",500,"ARG1918"
"ARG",1919,"ARG",500,"ARG1919"
"ARG",1920,"ARG",500,"ARG1920"
"ARG",1921,"ARG",500,"ARG1921"
"ARG",1922,"ARG",500,"ARG1922"
"ARG",1923,"ARG",500,"ARG1923"
"ARG",1924,"ARG",500,"ARG1924"
"ARG",1925,"ARG",500,"ARG1925"
"ARG",1926,"ARG",500,"ARG1926"
"ARG",1927,"ARG",500,"ARG1927"
"ARG",1928,"ARG",500,"ARG1928"
"ARG",1929,"ARG",500,"ARG1929"
"ARG",1930,"ARG",500,"ARG1930"
"ARG",1931,"ARG",500,"ARG1931"
"ARG",1932,"ARG",500,"ARG1932"
"ARG",1933,"ARG",500,"ARG1933"
"ARG",1934,"ARG",500,"ARG1934"
"ARG",1935,"ARG",500,"ARG1935"
"ARG",1936,"ARG",500,"ARG1936"
"ARG",1937,"ARG",500,"ARG1937"
"ARG",1938,"ARG",500,"ARG1938"
"ARG",1939,"ARG",500,"ARG1939"
"ARG",1940,"ARG",500,"ARG1940"
"ARG",1941,"ARG",500,"ARG1941"
"ARG",1942,"ARG",500,"ARG1942"
"ARG",1943,"ARG",500,"ARG1943"
"ARG",1944,"ARG",500,"ARG1944"
"ARG",1945,"ARG",500,"ARG1945"
"ARG",1946,"ARG",500,"ARG1946"
"ARG",1947,"ARG",500,"ARG1947"
"ARG",1948,"ARG",500,"ARG1948"
"ARG",1949,"ARG",500,"ARG1949"
"ARG",1950,"ARG",500,"ARG1950"
"ARG",1951,"ARG",500,"ARG1951"
"ARG",1952,"ARG",500,"ARG1952"
"ARG",1953,"ARG",500,"ARG1953"
"ARG",1954,"ARG",500,"ARG1954"
"ARG",1955,"ARG",500,"ARG1955"
"ARG",1956,"ARG",500,"ARG1956"
"ARG",1957,"ARG",500,"ARG1957"
"ARG",1958,"ARG",500,"ARG1958"
"ARG",1959,"ARG",500,"ARG1959"
"ARG",1960,"ARG",500,"ARG1960"
"ARG",1961,"ARG",500,"ARG1961"
"ARG",1962,"ARG",500,"ARG1962"
